chunk_id,document_id,ticket_pk,chunk_index,chunk_text,chunk_word_count,chunk_token_estimate,bm25_tokens,metadata_json,priority_encoded,urgency_encoded,impact_encoded,retrieval_quality_score
doc_39_chunk_0,doc_39,232b0b913eaa1b420d9dccaf1ff56161,0,there seems to be a discrepancy in my billing statement for this month. there seems to be a discrepancy in my billing statement for this month.,26,34,"['there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month']","{""ticket_pk"": ""232b0b913eaa1b420d9dccaf1ff56161"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_40_chunk_0,doc_40,784dc2e42f1a8db2369fb0991545bce2,0,two-factor authentication codes are not being delivered to my phone. two-factor authentication codes are not being delivered to my phone.,20,26,"['two', 'factor', 'authentication', 'codes', 'are', 'not', 'being', 'delivered', 'to', 'my', 'phone', 'two', 'factor', 'authentication', 'codes', 'are', 'not', 'being', 'delivered', 'to', 'my', 'phone']","{""ticket_pk"": ""784dc2e42f1a8db2369fb0991545bce2"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_41_chunk_0,doc_41,42a3b7e2afe6c98b3bfa1f5a5c968ed4,0,i am unable to access my account after entering the correct credentials. i am unable to access my account after entering the correct credentials.,24,32,"['i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials', 'i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials']","{""ticket_pk"": ""42a3b7e2afe6c98b3bfa1f5a5c968ed4"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_42_chunk_0,doc_42,950ea962eda062b19acdfd195884fbf5,0,i am unable to access my account after entering the correct credentials. i am unable to access my account after entering the correct credentials.,24,32,"['i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials', 'i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials']","{""ticket_pk"": ""950ea962eda062b19acdfd195884fbf5"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_43_chunk_0,doc_43,8045eb7c8fe51d631c302cbb6ffef3d8,0,the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed.,26,34,"['the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed']","{""ticket_pk"": ""8045eb7c8fe51d631c302cbb6ffef3d8"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7871794871794872
doc_44_chunk_0,doc_44,d627eef3e73d98a7df16f0aaa544bd8c,0,there seems to be a discrepancy in my billing statement for this month. there seems to be a discrepancy in my billing statement for this month.,26,34,"['there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month']","{""ticket_pk"": ""d627eef3e73d98a7df16f0aaa544bd8c"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_45_chunk_0,doc_45,bf65c9e21a5e5e6c29a53ca7bda9c1e3,0,i would like to request a refund for the recent charge. i would like to request a refund for the recent charge.,22,29,"['i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge']","{""ticket_pk"": ""bf65c9e21a5e5e6c29a53ca7bda9c1e3"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_46_chunk_0,doc_46,07927aa7ce40fdca391700ae522b9238,0,i am unable to access my account after entering the correct credentials. i am unable to access my account after entering the correct credentials.,24,32,"['i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials', 'i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials']","{""ticket_pk"": ""07927aa7ce40fdca391700ae522b9238"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_47_chunk_0,doc_47,5574de0b804c8d0c491e8d75c80b6a8e,0,the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed.,26,34,"['the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed']","{""ticket_pk"": ""5574de0b804c8d0c491e8d75c80b6a8e"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7871794871794872
doc_48_chunk_0,doc_48,60ccf36846309a4295864e925df947e0,0,the system is not syncing data across devices properly. the system is not syncing data across devices properly.,18,24,"['the', 'system', 'is', 'not', 'syncing', 'data', 'across', 'devices', 'properly', 'the', 'system', 'is', 'not', 'syncing', 'data', 'across', 'devices', 'properly']","{""ticket_pk"": ""60ccf36846309a4295864e925df947e0"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_49_chunk_0,doc_49,a8e93fb3b0b8605758a1766202c012ec,0,two-factor authentication codes are not being delivered to my phone. two-factor authentication codes are not being delivered to my phone.,20,26,"['two', 'factor', 'authentication', 'codes', 'are', 'not', 'being', 'delivered', 'to', 'my', 'phone', 'two', 'factor', 'authentication', 'codes', 'are', 'not', 'being', 'delivered', 'to', 'my', 'phone']","{""ticket_pk"": ""a8e93fb3b0b8605758a1766202c012ec"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_50_chunk_0,doc_50,f57afe1e43a05118ca945f862624d132,0,i would like to request a refund for the recent charge. i would like to request a refund for the recent charge.,22,29,"['i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge']","{""ticket_pk"": ""f57afe1e43a05118ca945f862624d132"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_51_chunk_0,doc_51,e897dfde6a0993d9bc798f34e1abb10d,0,i found a bug in the latest update affecting report generation. i found a bug in the latest update affecting report generation.,22,29,"['i', 'found', 'a', 'bug', 'in', 'the', 'latest', 'update', 'affecting', 'report', 'generation', 'i', 'found', 'a', 'bug', 'in', 'the', 'latest', 'update', 'affecting', 'report', 'generation']","{""ticket_pk"": ""e897dfde6a0993d9bc798f34e1abb10d"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_52_chunk_0,doc_52,f1aed991f17b95deebae6175964daf7d,0,the system is not syncing data across devices properly. the system is not syncing data across devices properly.,18,24,"['the', 'system', 'is', 'not', 'syncing', 'data', 'across', 'devices', 'properly', 'the', 'system', 'is', 'not', 'syncing', 'data', 'across', 'devices', 'properly']","{""ticket_pk"": ""f1aed991f17b95deebae6175964daf7d"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_53_chunk_0,doc_53,f428539c92f6c48accf04c2a832bf078,0,the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed.,26,34,"['the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed']","{""ticket_pk"": ""f428539c92f6c48accf04c2a832bf078"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7871794871794872
doc_54_chunk_0,doc_54,198d6b03ab88946dd9a2e02329a6b686,0,i found a bug in the latest update affecting report generation. i found a bug in the latest update affecting report generation.,22,29,"['i', 'found', 'a', 'bug', 'in', 'the', 'latest', 'update', 'affecting', 'report', 'generation', 'i', 'found', 'a', 'bug', 'in', 'the', 'latest', 'update', 'affecting', 'report', 'generation']","{""ticket_pk"": ""198d6b03ab88946dd9a2e02329a6b686"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_55_chunk_0,doc_55,3987ae19a90fb7b9fd87c3802b7f427d,0,two-factor authentication codes are not being delivered to my phone. two-factor authentication codes are not being delivered to my phone.,20,26,"['two', 'factor', 'authentication', 'codes', 'are', 'not', 'being', 'delivered', 'to', 'my', 'phone', 'two', 'factor', 'authentication', 'codes', 'are', 'not', 'being', 'delivered', 'to', 'my', 'phone']","{""ticket_pk"": ""3987ae19a90fb7b9fd87c3802b7f427d"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_56_chunk_0,doc_56,95a16172e12382a1afd300570607b417,0,two-factor authentication codes are not being delivered to my phone. two-factor authentication codes are not being delivered to my phone.,20,26,"['two', 'factor', 'authentication', 'codes', 'are', 'not', 'being', 'delivered', 'to', 'my', 'phone', 'two', 'factor', 'authentication', 'codes', 'are', 'not', 'being', 'delivered', 'to', 'my', 'phone']","{""ticket_pk"": ""95a16172e12382a1afd300570607b417"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_57_chunk_0,doc_57,03d661fed2763c1448da1ce8fda44f5b,0,i am experiencing very slow performance while using the dashboard. i am experiencing very slow performance while using the dashboard.,20,26,"['i', 'am', 'experiencing', 'very', 'slow', 'performance', 'while', 'using', 'the', 'dashboard', 'i', 'am', 'experiencing', 'very', 'slow', 'performance', 'while', 'using', 'the', 'dashboard']","{""ticket_pk"": ""03d661fed2763c1448da1ce8fda44f5b"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_58_chunk_0,doc_58,004c907229443f82aa2fd6321e4c1bbf,0,the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed.,26,34,"['the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed']","{""ticket_pk"": ""004c907229443f82aa2fd6321e4c1bbf"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7871794871794872
doc_59_chunk_0,doc_59,e409413f1d9abc54d9e8296e74968ee6,0,i am unable to access my account after entering the correct credentials. i am unable to access my account after entering the correct credentials.,24,32,"['i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials', 'i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials']","{""ticket_pk"": ""e409413f1d9abc54d9e8296e74968ee6"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_60_chunk_0,doc_60,dd45bfa1aefc69e783fb60fde62fa974,0,i would like to request a refund for the recent charge. i would like to request a refund for the recent charge.,22,29,"['i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge']","{""ticket_pk"": ""dd45bfa1aefc69e783fb60fde62fa974"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_61_chunk_0,doc_61,834efc118abacf6abc676be850319b1b,0,the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed.,26,34,"['the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed']","{""ticket_pk"": ""834efc118abacf6abc676be850319b1b"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7871794871794872
doc_62_chunk_0,doc_62,e2c1b863ba6e41107d14c47bd99c4595,0,the application crashes whenever i try to upload a file. the application crashes whenever i try to upload a file.,20,26,"['the', 'application', 'crashes', 'whenever', 'i', 'try', 'to', 'upload', 'a', 'file', 'the', 'application', 'crashes', 'whenever', 'i', 'try', 'to', 'upload', 'a', 'file']","{""ticket_pk"": ""e2c1b863ba6e41107d14c47bd99c4595"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_63_chunk_0,doc_63,a2ae43fe0803dcc508b85340939d580f,0,my subscription was cancelled without my request and i need clarification. my subscription was cancelled without my request and i need clarification.,22,29,"['my', 'subscription', 'was', 'cancelled', 'without', 'my', 'request', 'and', 'i', 'need', 'clarification', 'my', 'subscription', 'was', 'cancelled', 'without', 'my', 'request', 'and', 'i', 'need', 'clarification']","{""ticket_pk"": ""a2ae43fe0803dcc508b85340939d580f"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7848484848484848
doc_64_chunk_0,doc_64,d639551e3af3a09619a38323da4c7e89,0,i would like to request a refund for the recent charge. i would like to request a refund for the recent charge.,22,29,"['i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge']","{""ticket_pk"": ""d639551e3af3a09619a38323da4c7e89"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_65_chunk_0,doc_65,7cbd6564b4f1cd5fe83ccbb672f96e67,0,the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed.,26,34,"['the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed']","{""ticket_pk"": ""7cbd6564b4f1cd5fe83ccbb672f96e67"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7871794871794872
doc_66_chunk_0,doc_66,1b29913eac6d6a22b7aec60c2c32463b,0,i am experiencing very slow performance while using the dashboard. i am experiencing very slow performance while using the dashboard.,20,26,"['i', 'am', 'experiencing', 'very', 'slow', 'performance', 'while', 'using', 'the', 'dashboard', 'i', 'am', 'experiencing', 'very', 'slow', 'performance', 'while', 'using', 'the', 'dashboard']","{""ticket_pk"": ""1b29913eac6d6a22b7aec60c2c32463b"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_67_chunk_0,doc_67,b9860b04f364d5b7bf1cc2dd12d2ef4f,0,i am unable to access my account after entering the correct credentials. i am unable to access my account after entering the correct credentials.,24,32,"['i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials', 'i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials']","{""ticket_pk"": ""b9860b04f364d5b7bf1cc2dd12d2ef4f"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_68_chunk_0,doc_68,1ebcd94056b817690fff3bc13efae331,0,i would like to request a refund for the recent charge. i would like to request a refund for the recent charge.,22,29,"['i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge']","{""ticket_pk"": ""1ebcd94056b817690fff3bc13efae331"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_69_chunk_0,doc_69,ac0dadc1ddb72860391fb8b741c6430e,0,there seems to be a discrepancy in my billing statement for this month. there seems to be a discrepancy in my billing statement for this month.,26,34,"['there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month']","{""ticket_pk"": ""ac0dadc1ddb72860391fb8b741c6430e"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_70_chunk_0,doc_70,568b111458c8cc90ebb35444ea5c6a55,0,the system is not syncing data across devices properly. the system is not syncing data across devices properly.,18,24,"['the', 'system', 'is', 'not', 'syncing', 'data', 'across', 'devices', 'properly', 'the', 'system', 'is', 'not', 'syncing', 'data', 'across', 'devices', 'properly']","{""ticket_pk"": ""568b111458c8cc90ebb35444ea5c6a55"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_71_chunk_0,doc_71,886d69f831adf8d878d523166a3b7a59,0,i am unable to access my account after entering the correct credentials. i am unable to access my account after entering the correct credentials.,24,32,"['i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials', 'i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials']","{""ticket_pk"": ""886d69f831adf8d878d523166a3b7a59"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_72_chunk_0,doc_72,9858b7161a75a7c478b2783f91edbcc7,0,there seems to be a discrepancy in my billing statement for this month. there seems to be a discrepancy in my billing statement for this month.,26,34,"['there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month']","{""ticket_pk"": ""9858b7161a75a7c478b2783f91edbcc7"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_73_chunk_0,doc_73,4bb039edeb4e5a4fcb8813beeaceb543,0,i am experiencing very slow performance while using the dashboard. i am experiencing very slow performance while using the dashboard.,20,26,"['i', 'am', 'experiencing', 'very', 'slow', 'performance', 'while', 'using', 'the', 'dashboard', 'i', 'am', 'experiencing', 'very', 'slow', 'performance', 'while', 'using', 'the', 'dashboard']","{""ticket_pk"": ""4bb039edeb4e5a4fcb8813beeaceb543"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_74_chunk_0,doc_74,efc95ed0d706b07dcab54846d52476ea,0,there seems to be a discrepancy in my billing statement for this month. there seems to be a discrepancy in my billing statement for this month.,26,34,"['there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month']","{""ticket_pk"": ""efc95ed0d706b07dcab54846d52476ea"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_75_chunk_0,doc_75,94af913286299fbf4b820490c465fab8,0,i am unable to access my account after entering the correct credentials. i am unable to access my account after entering the correct credentials.,24,32,"['i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials', 'i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials']","{""ticket_pk"": ""94af913286299fbf4b820490c465fab8"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_76_chunk_0,doc_76,a0daa09287b8eea110c986363c81247e,0,two-factor authentication codes are not being delivered to my phone. two-factor authentication codes are not being delivered to my phone.,20,26,"['two', 'factor', 'authentication', 'codes', 'are', 'not', 'being', 'delivered', 'to', 'my', 'phone', 'two', 'factor', 'authentication', 'codes', 'are', 'not', 'being', 'delivered', 'to', 'my', 'phone']","{""ticket_pk"": ""a0daa09287b8eea110c986363c81247e"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_77_chunk_0,doc_77,3ec3db5815260c8f7e5d1601c291495b,0,my subscription was cancelled without my request and i need clarification. my subscription was cancelled without my request and i need clarification.,22,29,"['my', 'subscription', 'was', 'cancelled', 'without', 'my', 'request', 'and', 'i', 'need', 'clarification', 'my', 'subscription', 'was', 'cancelled', 'without', 'my', 'request', 'and', 'i', 'need', 'clarification']","{""ticket_pk"": ""3ec3db5815260c8f7e5d1601c291495b"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7848484848484848
