document_id,rag_id,problem_text_clean,solution_text_clean,metadata_json,source_system_encoded,category_encoded,language_encoded,product_encoded,priority_encoded,problem_word_count,problem_char_count,problem_avg_word_length,problem_unique_word_ratio,problem_uppercase_ratio,problem_digit_ratio,problem_special_char_ratio,problem_repetition_ratio,problem_complexity_score,solution_word_count,solution_char_count,solution_avg_word_length,solution_unique_word_ratio,solution_uppercase_ratio,solution_digit_ratio,solution_special_char_ratio,solution_repetition_ratio,solution_complexity_score,retrieval_quality_score,escalation_risk_score
doc_33,4f3c91589c6fa9aafbb1c15dedc4b10b,i am experiencing very slow performance while using the dashboard. i am experiencing very slow performance while using the dashboard.,the issue was escalated to engineering and resolved in the latest patch.,"{""rag_id"": ""4f3c91589c6fa9aafbb1c15dedc4b10b"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""subscription cancellation"", ""priority"": ""critical"", ""language"": ""french"", ""product"": ""Payment Gateway"", ""is_sla_breached"": 1, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 8.0, ""sla_risk_score"": 4.7}",0,13,4,7,0,20,133,5.7,0.5,0.0,0.0,0.015037593984962405,0.5,2.5200000000000005,12,72,5.083333333333333,0.9166666666666666,0.0,0.0,0.013888888888888888,0.08333333333333337,2.424,3.5291666666666663,3.6816
doc_34,4c54386103e7a7ae26dc94434abca550,the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed.,bug logged internally and workaround shared with the customer.,"{""rag_id"": ""4c54386103e7a7ae26dc94434abca550"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""feature request"", ""priority"": ""low"", ""language"": ""english"", ""product"": ""Analytics Dashboard"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 2.0, ""sla_risk_score"": 2.15}",0,4,3,1,2,26,159,5.153846153846154,0.46153846153846156,0.0,0.0,0.012578616352201259,0.5384615384615384,2.298153846153846,9,62,6.0,1.0,0.0,0.0,0.016129032258064516,0.0,2.818,1.4028846153846155,2.197423076923077
doc_35,5ba005a891c6b471b6362098f628244b,two-factor authentication codes are not being delivered to my phone. two-factor authentication codes are not being delivered to my phone.,provided step-by-step troubleshooting instructions and issue resolved.,"{""rag_id"": ""5ba005a891c6b471b6362098f628244b"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""account suspension"", ""priority"": ""low"", ""language"": ""german"", ""product"": ""Subscription Service"", ""is_sla_breached"": 0, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 7.0, ""sla_risk_score"": 3.75}",0,0,5,8,2,20,137,5.9,0.5,0.0,0.0,0.029197080291970802,0.5,2.6000000000000005,7,70,9.142857142857142,1.0,0.0,0.0,0.04285714285714286,0.0,4.071142857142857,3.0625,4.000671428571429
doc_36,2cfe9c201a72e6422e3322b2028ab3d7,i am unable to access my account after entering the correct credentials. i am unable to access my account after entering the correct credentials.,security settings updated and customer notified of precautionary measures.,"{""rag_id"": ""2cfe9c201a72e6422e3322b2028ab3d7"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""feature request"", ""priority"": ""high"", ""language"": ""german"", ""product"": ""Billing System"", ""is_sla_breached"": 0, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 4.0, ""sla_risk_score"": 3.1}",0,4,5,2,1,24,145,5.083333333333333,0.5,0.0,0.0,0.013793103448275862,0.5,2.2813333333333334,9,74,7.333333333333333,1.0,0.0,0.0,0.013513513513513514,0.0,3.3513333333333333,2.15,2.7149
doc_37,d7fe2fcbeacc5996b9cd2787ee8e153d,i would like to request a refund for the recent charge. i would like to request a refund for the recent charge.,subscription status corrected and confirmation email sent to customer.,"{""rag_id"": ""d7fe2fcbeacc5996b9cd2787ee8e153d"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""account suspension"", ""priority"": ""medium"", ""language"": ""spanish"", ""product"": ""API Service"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 6.0, ""sla_risk_score"": 3.6}",0,0,7,0,3,22,111,4.090909090909091,0.5,0.0,0.0,0.018018018018018018,0.5,1.8803636363636365,9,70,6.888888888888889,1.0,0.0,0.0,0.014285714285714285,0.0,3.1735555555555557,2.775,3.7280878787878793
doc_38,90976246de58755c4bc1990eb16be67a,i would like to request a refund for the recent charge. i would like to request a refund for the recent charge.,data synchronization restored after backend service restart.,"{""rag_id"": ""90976246de58755c4bc1990eb16be67a"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""feature request"", ""priority"": ""medium"", ""language"": ""chinese"", ""product"": ""Mobile App"", ""is_sla_breached"": 0, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 4.0, ""sla_risk_score"": 3.2}",0,4,0,6,3,22,111,4.090909090909091,0.5,0.0,0.0,0.018018018018018018,0.5,1.8803636363636365,7,60,7.714285714285714,1.0,0.0,0.0,0.016666666666666666,0.0,3.4997142857142856,2.175,3.1970116883116884
doc_39,bdd2de747a0dfb2c282babb552c4a4ec,i would like to request a refund for the recent charge. i would like to request a refund for the recent charge.,data synchronization restored after backend service restart.,"{""rag_id"": ""bdd2de747a0dfb2c282babb552c4a4ec"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""performance issue"", ""priority"": ""low"", ""language"": ""spanish"", ""product"": ""E-commerce Store"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 9.0, ""sla_risk_score"": 3.4}",0,8,7,5,2,22,111,4.090909090909091,0.5,0.0,0.0,0.018018018018018018,0.5,1.8803636363636365,7,60,7.714285714285714,1.0,0.0,0.0,0.016666666666666666,0.0,3.4997142857142856,3.475,4.237011688311688
doc_40,ea1105bbbace5213a8d1b9fd9ffe07d3,my subscription was cancelled without my request and i need clarification. my subscription was cancelled without my request and i need clarification.,payment gateway timeout issue fixed and monitoring implemented.,"{""rag_id"": ""ea1105bbbace5213a8d1b9fd9ffe07d3"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""security concern"", ""priority"": ""low"", ""language"": ""spanish"", ""product"": ""Analytics Dashboard"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""medium"", ""issue_complexity_score"": 10.0, ""sla_risk_score"": 3.75}",0,12,7,1,2,22,149,5.818181818181818,0.45454545454545453,0.0,0.0,0.013422818791946308,0.5454545454545454,2.5530909090909093,8,63,7.0,1.0,0.0,0.0,0.015873015873015872,0.0,3.216,3.8011363636363638,4.615363636363637
doc_41,45d806b69bc348fbc5a88e94ab0a53db,there seems to be a discrepancy in my billing statement for this month. there seems to be a discrepancy in my billing statement for this month.,payment gateway timeout issue fixed and monitoring implemented.,"{""rag_id"": ""45d806b69bc348fbc5a88e94ab0a53db"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""subscription cancellation"", ""priority"": ""high"", ""language"": ""german"", ""product"": ""Cloud Storage"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 4.0, ""sla_risk_score"": 3.4}",0,13,5,4,1,26,143,4.538461538461538,0.5,0.0,0.0,0.013986013986013986,0.5,2.0673846153846154,8,63,7.0,1.0,0.0,0.0,0.015873015873015872,0.0,3.216,2.225,2.7225076923076927
doc_42,cba3d66791998df67ef4f9000fe06d88,two-factor authentication codes are not being delivered to my phone. two-factor authentication codes are not being delivered to my phone.,the duplicate charge was reversed and refund processed within 3-5 business days.,"{""rag_id"": ""cba3d66791998df67ef4f9000fe06d88"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""subscription cancellation"", ""priority"": ""medium"", ""language"": ""french"", ""product"": ""Billing System"", ""is_sla_breached"": 0, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 1.0, ""sla_risk_score"": 2.6}",0,13,4,2,3,20,137,5.9,0.5,0.0,0.0,0.029197080291970802,0.5,2.6000000000000005,12,80,5.75,1.0,0.0,0.025,0.025,0.0,2.724,1.275,2.3186
doc_43,b83863d4a63353976edf211e78f022c1,i am experiencing very slow performance while using the dashboard. i am experiencing very slow performance while using the dashboard.,payment gateway timeout issue fixed and monitoring implemented.,"{""rag_id"": ""b83863d4a63353976edf211e78f022c1"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""performance issue"", ""priority"": ""low"", ""language"": ""german"", ""product"": ""Payment Gateway"", ""is_sla_breached"": 0, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 6.0, ""sla_risk_score"": 2.8}",0,8,5,7,2,20,133,5.7,0.5,0.0,0.0,0.015037593984962405,0.5,2.5200000000000005,8,63,7.0,1.0,0.0,0.0,0.015873015873015872,0.0,3.216,2.575,3.4204000000000003
doc_44,cf4cdb9e07ef546011cfc4377b7f707d,the application crashes whenever i try to upload a file. the application crashes whenever i try to upload a file.,provided step-by-step troubleshooting instructions and issue resolved.,"{""rag_id"": ""cf4cdb9e07ef546011cfc4377b7f707d"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""login issue"", ""priority"": ""critical"", ""language"": ""spanish"", ""product"": ""CRM Platform"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""medium"", ""issue_complexity_score"": 7.0, ""sla_risk_score"": 4.8}",0,6,7,3,0,20,113,4.7,0.5,0.0,0.0,0.017699115044247787,0.5,2.12,7,70,9.142857142857142,1.0,0.0,0.0,0.04285714285714286,0.0,4.071142857142857,3.325,3.6386714285714286
doc_45,8b357c33bdc3fb37af6a3ac96ee43e7e,i found a bug in the latest update affecting report generation. i found a bug in the latest update affecting report generation.,the issue was escalated to engineering and resolved in the latest patch.,"{""rag_id"": ""8b357c33bdc3fb37af6a3ac96ee43e7e"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""data sync issue"", ""priority"": ""low"", ""language"": ""french"", ""product"": ""Web Portal"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 2.0, ""sla_risk_score"": 2.15}",0,3,4,9,2,22,127,4.818181818181818,0.5,0.0,0.0,0.015748031496062992,0.5,2.1712727272727275,12,72,5.083333333333333,0.9166666666666666,0.0,0.0,0.013888888888888888,0.08333333333333337,2.424,1.3916666666666668,2.119290909090909
doc_46,8f6d294e717f6c59ee5f43949e2704fb,two-factor authentication codes are not being delivered to my phone. two-factor authentication codes are not being delivered to my phone.,the duplicate charge was reversed and refund processed within 3-5 business days.,"{""rag_id"": ""8f6d294e717f6c59ee5f43949e2704fb"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""login issue"", ""priority"": ""critical"", ""language"": ""german"", ""product"": ""Cloud Storage"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 9.0, ""sla_risk_score"": 4.45}",0,6,5,4,0,20,137,5.9,0.5,0.0,0.0,0.029197080291970802,0.5,2.6000000000000005,12,80,5.75,1.0,0.0,0.025,0.025,0.0,2.724,3.7375,3.9386
doc_47,05b2c36da6515235844a9ba4676fba2e,there seems to be a discrepancy in my billing statement for this month. there seems to be a discrepancy in my billing statement for this month.,security settings updated and customer notified of precautionary measures.,"{""rag_id"": ""05b2c36da6515235844a9ba4676fba2e"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""feature request"", ""priority"": ""medium"", ""language"": ""chinese"", ""product"": ""Payment Gateway"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""medium"", ""issue_complexity_score"": 10.0, ""sla_risk_score"": 4.4}",0,4,0,7,3,26,143,4.538461538461538,0.5,0.0,0.0,0.013986013986013986,0.5,2.0673846153846154,9,74,7.333333333333333,1.0,0.0,0.0,0.013513513513513514,0.0,3.3513333333333333,3.975,4.942807692307692
doc_48,aedb1744b7ae5d604476e30d022064d2,i found a bug in the latest update affecting report generation. i found a bug in the latest update affecting report generation.,payment gateway timeout issue fixed and monitoring implemented.,"{""rag_id"": ""aedb1744b7ae5d604476e30d022064d2"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""data sync issue"", ""priority"": ""medium"", ""language"": ""spanish"", ""product"": ""Billing System"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 2.0, ""sla_risk_score"": 3.1}",0,3,7,2,3,22,127,4.818181818181818,0.5,0.0,0.0,0.015748031496062992,0.5,2.1712727272727275,8,63,7.0,1.0,0.0,0.0,0.015873015873015872,0.0,3.216,1.65,2.6780909090909093
doc_49,7949dec228b9bc7f027c3d182c331868,i would like to request a refund for the recent charge. i would like to request a refund for the recent charge.,subscription status corrected and confirmation email sent to customer.,"{""rag_id"": ""7949dec228b9bc7f027c3d182c331868"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""login issue"", ""priority"": ""critical"", ""language"": ""chinese"", ""product"": ""Billing System"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 3.0, ""sla_risk_score"": 3.7}",0,6,0,2,0,22,111,4.090909090909091,0.5,0.0,0.0,0.018018018018018018,0.5,1.8803636363636365,9,70,6.888888888888889,1.0,0.0,0.0,0.014285714285714285,0.0,3.1735555555555557,2.05,2.248087878787879
doc_50,ce6972260dd256298da6bcd49c491de8,the application crashes whenever i try to upload a file. the application crashes whenever i try to upload a file.,bug logged internally and workaround shared with the customer.,"{""rag_id"": ""ce6972260dd256298da6bcd49c491de8"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""security concern"", ""priority"": ""high"", ""language"": ""chinese"", ""product"": ""Web Portal"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""medium"", ""issue_complexity_score"": 9.0, ""sla_risk_score"": 4.55}",0,12,0,9,1,20,113,4.7,0.5,0.0,0.0,0.017699115044247787,0.5,2.12,9,62,6.0,1.0,0.0,0.0,0.016129032258064516,0.0,2.818,3.7625,4.1507000000000005
doc_51,ce4206d7c53830797a77cdcfe5d46f91,the application crashes whenever i try to upload a file. the application crashes whenever i try to upload a file.,we have reset the account credentials and advised the customer to retry login.,"{""rag_id"": ""ce4206d7c53830797a77cdcfe5d46f91"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""payment problem"", ""priority"": ""medium"", ""language"": ""spanish"", ""product"": ""E-commerce Store"", ""is_sla_breached"": 0, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 6.0, ""sla_risk_score"": 3.45}",0,7,7,5,3,20,113,4.7,0.5,0.0,0.0,0.017699115044247787,0.5,2.12,13,78,5.076923076923077,0.9230769230769231,0.0,0.0,0.01282051282051282,0.07692307692307687,2.4259999999999997,2.7182692307692307,3.6219
doc_52,f704b55d3a8764bf82f26a403ac63907,i found a bug in the latest update affecting report generation. i found a bug in the latest update affecting report generation.,provided step-by-step troubleshooting instructions and issue resolved.,"{""rag_id"": ""f704b55d3a8764bf82f26a403ac63907"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""bug report"", ""priority"": ""critical"", ""language"": ""french"", ""product"": ""CRM Platform"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""medium"", ""issue_complexity_score"": 6.0, ""sla_risk_score"": 4.3}",0,1,4,3,0,22,127,4.818181818181818,0.5,0.0,0.0,0.015748031496062992,0.5,2.1712727272727275,7,70,9.142857142857142,1.0,0.0,0.0,0.04285714285714286,0.0,4.071142857142857,2.95,3.2963623376623374
doc_53,9128c96b1bf77bf9eecad8db05ac1400,the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed.,subscription status corrected and confirmation email sent to customer.,"{""rag_id"": ""9128c96b1bf77bf9eecad8db05ac1400"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""account suspension"", ""priority"": ""medium"", ""language"": ""spanish"", ""product"": ""Subscription Service"", ""is_sla_breached"": 0, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 10.0, ""sla_risk_score"": 4.4}",0,0,7,8,3,26,159,5.153846153846154,0.46153846153846156,0.0,0.0,0.012578616352201259,0.5384615384615384,2.298153846153846,9,70,6.888888888888889,1.0,0.0,0.0,0.014285714285714285,0.0,3.1735555555555557,3.9653846153846155,4.95075641025641
doc_54,32be3b67233e1f9482dd3280dcf111e9,i am unable to access my account after entering the correct credentials. i am unable to access my account after entering the correct credentials.,security settings updated and customer notified of precautionary measures.,"{""rag_id"": ""32be3b67233e1f9482dd3280dcf111e9"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""bug report"", ""priority"": ""medium"", ""language"": ""french"", ""product"": ""Subscription Service"", ""is_sla_breached"": 1, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 10.0, ""sla_risk_score"": 3.8}",0,1,4,8,3,24,145,5.083333333333333,0.5,0.0,0.0,0.013793103448275862,0.5,2.2813333333333334,9,74,7.333333333333333,1.0,0.0,0.0,0.013513513513513514,0.0,3.3513333333333333,3.825,4.8549
doc_55,b3e180319a37d72554ab02d3d689f1e1,i found a bug in the latest update affecting report generation. i found a bug in the latest update affecting report generation.,the duplicate charge was reversed and refund processed within 3-5 business days.,"{""rag_id"": ""b3e180319a37d72554ab02d3d689f1e1"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""performance issue"", ""priority"": ""low"", ""language"": ""english"", ""product"": ""CRM Platform"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 9.0, ""sla_risk_score"": 3.55}",0,8,3,3,2,22,127,4.818181818181818,0.5,0.0,0.0,0.015748031496062992,0.5,2.1712727272727275,12,80,5.75,1.0,0.0,0.025,0.025,0.0,2.724,3.5125,4.194290909090909
doc_56,f910558c26d9e7bde51750ba071654ba,the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed.,the issue was escalated to engineering and resolved in the latest patch.,"{""rag_id"": ""f910558c26d9e7bde51750ba071654ba"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""performance issue"", ""priority"": ""low"", ""language"": ""german"", ""product"": ""Analytics Dashboard"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 8.0, ""sla_risk_score"": 3.2}",0,8,5,1,2,26,159,5.153846153846154,0.46153846153846156,0.0,0.0,0.012578616352201259,0.5384615384615384,2.298153846153846,12,72,5.083333333333333,0.9166666666666666,0.0,0.0,0.013888888888888888,0.08333333333333337,2.424,3.1445512820512818,3.848323076923077
doc_57,da8336ed3972823aba3393ac5e9a9b73,my subscription was cancelled without my request and i need clarification. my subscription was cancelled without my request and i need clarification.,explained billing breakdown and clarified applicable charges.,"{""rag_id"": ""da8336ed3972823aba3393ac5e9a9b73"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""feature request"", ""priority"": ""medium"", ""language"": ""english"", ""product"": ""Billing System"", ""is_sla_breached"": 0, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 2.0, ""sla_risk_score"": 2.8}",0,4,3,2,3,22,149,5.818181818181818,0.45454545454545453,0.0,0.0,0.013422818791946308,0.5454545454545454,2.5530909090909093,7,61,7.857142857142857,1.0,0.0,0.0,0.01639344262295082,0.0,3.5568571428571425,1.5636363636363635,2.726492207792208
doc_58,5b69f543bece47f5233b2be1ed305aab,there seems to be a discrepancy in my billing statement for this month. there seems to be a discrepancy in my billing statement for this month.,data synchronization restored after backend service restart.,"{""rag_id"": ""5b69f543bece47f5233b2be1ed305aab"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""feature request"", ""priority"": ""low"", ""language"": ""spanish"", ""product"": ""Cloud Storage"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 7.0, ""sla_risk_score"": 3.75}",0,4,7,4,2,26,143,4.538461538461538,0.5,0.0,0.0,0.013986013986013986,0.5,2.0673846153846154,7,60,7.714285714285714,1.0,0.0,0.0,0.016666666666666666,0.0,3.4997142857142856,3.0625,3.835064835164835
doc_59,979b0fccfd7015c85c57bae806d62f57,the system is not syncing data across devices properly. the system is not syncing data across devices properly.,the duplicate charge was reversed and refund processed within 3-5 business days.,"{""rag_id"": ""979b0fccfd7015c85c57bae806d62f57"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""login issue"", ""priority"": ""high"", ""language"": ""english"", ""product"": ""Mobile App"", ""is_sla_breached"": 1, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 1.0, ""sla_risk_score"": 2.95}",0,6,3,6,1,18,111,5.222222222222222,0.5,0.0,0.0,0.018018018018018018,0.5,2.3248888888888892,12,80,5.75,1.0,0.0,0.025,0.025,0.0,2.724,1.3625,1.8473333333333335
doc_60,321e7372daf5347d30f392a385d7e699,i would like to request a refund for the recent charge. i would like to request a refund for the recent charge.,data synchronization restored after backend service restart.,"{""rag_id"": ""321e7372daf5347d30f392a385d7e699"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""account suspension"", ""priority"": ""critical"", ""language"": ""german"", ""product"": ""Payment Gateway"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 2.0, ""sla_risk_score"": 3.8}",0,0,5,7,0,22,111,4.090909090909091,0.5,0.0,0.0,0.018018018018018018,0.5,1.8803636363636365,7,60,7.714285714285714,1.0,0.0,0.0,0.016666666666666666,0.0,3.4997142857142856,1.825,2.067011688311688
doc_61,7392da4cfd95a07cb20967fb7181a797,the system is not syncing data across devices properly. the system is not syncing data across devices properly.,data synchronization restored after backend service restart.,"{""rag_id"": ""7392da4cfd95a07cb20967fb7181a797"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""account suspension"", ""priority"": ""low"", ""language"": ""spanish"", ""product"": ""CRM Platform"", ""is_sla_breached"": 0, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 5.0, ""sla_risk_score"": 2.9}",0,0,7,3,2,18,111,5.222222222222222,0.5,0.0,0.0,0.018018018018018018,0.5,2.3248888888888892,7,60,7.714285714285714,1.0,0.0,0.0,0.016666666666666666,0.0,3.4997142857142856,2.35,3.2036904761904763
doc_62,41f24495cedfa627a111c2eb2837ae3c,my subscription was cancelled without my request and i need clarification. my subscription was cancelled without my request and i need clarification.,we have reset the account credentials and advised the customer to retry login.,"{""rag_id"": ""41f24495cedfa627a111c2eb2837ae3c"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""feature request"", ""priority"": ""high"", ""language"": ""french"", ""product"": ""CRM Platform"", ""is_sla_breached"": 0, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 4.0, ""sla_risk_score"": 3.55}",0,4,4,3,1,22,149,5.818181818181818,0.45454545454545453,0.0,0.0,0.013422818791946308,0.5454545454545454,2.5530909090909093,13,78,5.076923076923077,0.9230769230769231,0.0,0.0,0.01282051282051282,0.07692307692307687,2.4259999999999997,2.2319055944055943,2.7068636363636367
doc_63,1ba0cfdf2c169fa8829eaaaed61bef96,the application crashes whenever i try to upload a file. the application crashes whenever i try to upload a file.,security settings updated and customer notified of precautionary measures.,"{""rag_id"": ""1ba0cfdf2c169fa8829eaaaed61bef96"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""payment problem"", ""priority"": ""high"", ""language"": ""french"", ""product"": ""Payment Gateway"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 6.0, ""sla_risk_score"": 3.8}",0,7,4,7,1,20,113,4.7,0.5,0.0,0.0,0.017699115044247787,0.5,2.12,9,74,7.333333333333333,1.0,0.0,0.0,0.013513513513513514,0.0,3.3513333333333333,2.825,3.3306999999999998
doc_64,ead7c2a9936bc0d79284b96154d6296a,the system is not syncing data across devices properly. the system is not syncing data across devices properly.,we have reset the account credentials and advised the customer to retry login.,"{""rag_id"": ""ead7c2a9936bc0d79284b96154d6296a"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""performance issue"", ""priority"": ""medium"", ""language"": ""english"", ""product"": ""Subscription Service"", ""is_sla_breached"": 1, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 6.0, ""sla_risk_score"": 3.9}",0,8,3,8,3,18,111,5.222222222222222,0.5,0.0,0.0,0.018018018018018018,0.5,2.3248888888888892,13,78,5.076923076923077,0.9230769230769231,0.0,0.0,0.01282051282051282,0.07692307692307687,2.4259999999999997,2.830769230769231,3.742633333333334
doc_65,9c3205256074dc0095c9b2ca289506fc,the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed.,the issue was escalated to engineering and resolved in the latest patch.,"{""rag_id"": ""9c3205256074dc0095c9b2ca289506fc"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""security concern"", ""priority"": ""critical"", ""language"": ""japanese"", ""product"": ""Payment Gateway"", ""is_sla_breached"": 1, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 8.0, ""sla_risk_score"": 4.7}",0,12,6,7,0,26,159,5.153846153846154,0.46153846153846156,0.0,0.0,0.012578616352201259,0.5384615384615384,2.298153846153846,12,72,5.083333333333333,0.9166666666666666,0.0,0.0,0.013888888888888888,0.08333333333333337,2.424,3.5195512820512818,3.648323076923077
